"filename", "language", "Dockerfile", "Properties", "Shell Script", "Markdown", "YAML", "Ini", "C++", "C", "Python", "Protocol Buffers", "JSON", "Diff", "Go", "Makefile", "Lua", "comment", "blank", "total"
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\core\utils\memory\stl\AWSStack.h", "C++", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 32
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\core\utils\memory\stl\AWSStreamFwd.h", "C++", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 39
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\core\utils\memory\stl\AWSString.h", "C++", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 58, 21, 119
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\core\utils\memory\stl\AWSStringStream.h", "C++", 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 53
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\core\utils\memory\stl\AWSVector.h", "C++", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 30
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\core\utils\memory\stl\SimpleStringStream.h", "C++", 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 20, 41, 137
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\core\utils\ratelimiter\DefaultRateLimiter.h", "C++", 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 53, 37, 216
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\core\utils\ratelimiter\RateLimiterInterface.h", "C++", 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 27, 6, 55
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\core\utils\stream\ConcurrentStreamBuf.h", "C++", 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 20, 10, 69
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\core\utils\stream\PreallocatedStreamBuf.h", "C++", 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 28, 10, 67
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\core\utils\stream\ResponseStream.h", "C++", 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 35, 12, 85
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\core\utils\stream\SimpleStreamBuf.h", "C++", 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 17, 19, 75
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\core\utils\threading\Executor.h", "C++", 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 37, 18, 130
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\core\utils\threading\ReaderWriterLock.h", "C++", 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 38, 12, 127
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\core\utils\threading\Semaphore.h", "C++", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 27, 4, 56
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\core\utils\threading\ThreadTask.h", "C++", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 18, 9, 59
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\core\utils\xml\XmlSerializer.h", "C++", 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 113, 21, 223
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\event-stream\event_stream.h", "C++", 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0, 160, 59, 429
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\event-stream\event_stream_exports.h", "C++", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 40
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\S3Client.h", "C++", 0, 0, 0, 0, 0, 0, 814, 0, 0, 0, 0, 0, 0, 0, 0, 1962, 285, 3061
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\S3Endpoint.h", "C++", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14, 4, 32
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\S3ErrorMarshaller.h", "C++", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14, 6, 34
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\S3Errors.h", "C++", 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 74
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\S3Request.h", "C++", 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 14, 10, 55
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\S3_EXPORTS.h", "C++", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 15, 5, 40
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\AbortIncompleteMultipartUpload.h", "C++", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 37, 13, 83
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\AbortMultipartUploadRequest.h", "C++", 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 92, 82, 257
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\AbortMultipartUploadResult.h", "C++", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 14, 18, 68
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\AccelerateConfiguration.h", "C++", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 37, 15, 89
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\AccessControlPolicy.h", "C++", 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 61, 25, 135
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\AccessControlTranslation.h", "C++", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 38, 15, 90
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\AnalyticsAndOperator.h", "C++", 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 67, 27, 145
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\AnalyticsConfiguration.h", "C++", 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 103, 33, 193
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\AnalyticsExportDestination.h", "C++", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 37, 15, 89
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\AnalyticsFilter.h", "C++", 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 85, 33, 175
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\AnalyticsS3BucketDestination.h", "C++", 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 125, 45, 238
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\AnalyticsS3ExportFileFormat.h", "C++", 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 41
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\Bucket.h", "C++", 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 61, 25, 134
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\BucketAccelerateStatus.h", "C++", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 42
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\BucketCannedACL.h", "C++", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 44
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\BucketLifecycleConfiguration.h", "C++", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 43, 17, 100
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\BucketLocationConstraint.h", "C++", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 59
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\BucketLoggingStatus.h", "C++", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 19, 21, 77
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\BucketLogsPermission.h", "C++", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 43
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\BucketVersioningStatus.h", "C++", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 42
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\CORSConfiguration.h", "C++", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 43, 17, 100
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\CORSRule.h", "C++", 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 179, 57, 316
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\CSVInput.h", "C++", 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 194, 71, 359
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\CSVOutput.h", "C++", 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 149, 55, 282
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\CloudFunctionConfiguration.h", "C++", 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 91, 55, 217
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\CommonPrefix.h", "C++", 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 43, 17, 99
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\CompleteMultipartUploadRequest.h", "C++", 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 110, 90, 292
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\CompleteMultipartUploadResult.h", "C++", 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 195, 88, 383
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\CompletedMultipartUpload.h", "C++", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 43, 17, 100
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\CompletedPart.h", "C++", 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 59, 23, 127
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\CompressionType.h", "C++", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 43
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\Condition.h", "C++", 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 147, 27, 223
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\CopyObjectRequest.h", "C++", 0, 0, 0, 0, 0, 0, 394, 0, 0, 0, 0, 0, 0, 0, 0, 1033, 385, 1812
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\CopyObjectResult.h", "C++", 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 217, 86, 402
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\CopyObjectResultDetails.h", "C++", 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 61, 25, 134
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\CopyPartResult.h", "C++", 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 61, 25, 134
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\CreateBucketConfiguration.h", "C++", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 43, 15, 95
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\CreateBucketRequest.h", "C++", 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 224, 120, 472
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\CreateBucketResult.h", "C++", 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 35, 15, 88
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\CreateMultipartUploadRequest.h", "C++", 0, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 0, 0, 0, 741, 293, 1334
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\CreateMultipartUploadResult.h", "C++", 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 243, 95, 445
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\DefaultRetention.h", "C++", 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 77, 27, 153
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\Delete.h", "C++", 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 59, 23, 128
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\DeleteBucketAnalyticsConfigurationRequest.h", "C++", 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 68, 57, 188
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\DeleteBucketCorsRequest.h", "C++", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 44, 47, 144
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\DeleteBucketEncryptionRequest.h", "C++", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 52, 47, 152
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\DeleteBucketInventoryConfigurationRequest.h", "C++", 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 68, 57, 188
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\DeleteBucketLifecycleRequest.h", "C++", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 44, 47, 144
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\DeleteBucketMetricsConfigurationRequest.h", "C++", 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 68, 57, 188
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\DeleteBucketPolicyRequest.h", "C++", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 44, 47, 144
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\DeleteBucketReplicationRequest.h", "C++", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 52, 47, 152
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\DeleteBucketRequest.h", "C++", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 44, 47, 144
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\DeleteBucketTaggingRequest.h", "C++", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 44, 47, 144
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\DeleteBucketWebsiteRequest.h", "C++", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 44, 47, 144
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\DeleteMarkerEntry.h", "C++", 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 119, 49, 241
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\DeleteMarkerReplication.h", "C++", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 50, 15, 102
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\DeleteMarkerReplicationStatus.h", "C++", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 42
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\DeleteObjectRequest.h", "C++", 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 140, 98, 337
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\DeleteObjectResult.h", "C++", 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 54, 32, 135
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\DeleteObjectTaggingRequest.h", "C++", 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 92, 67, 232
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\DeleteObjectTaggingResult.h", "C++", 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 35, 15, 88
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\DeleteObjectsRequest.h", "C++", 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 114, 87, 290
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\DeleteObjectsResult.h", "C++", 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 56, 36, 147
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\DeletePublicAccessBlockRequest.h", "C++", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 52, 47, 152
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\DeletedObject.h", "C++", 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 103, 43, 211
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\Destination.h", "C++", 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 234, 51, 361
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\EncodingType.h", "C++", 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 41
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\Encryption.h", "C++", 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 108, 35, 201
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\EncryptionConfiguration.h", "C++", 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 52, 17, 108
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\Error.h", "C++", 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 115, 47, 231
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\ErrorDocument.h", "C++", 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 43, 17, 99
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\Event.h", "C++", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 51
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\ExpirationStatus.h", "C++", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 42
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\ExpressionType.h", "C++", 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 41
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\FileHeaderInfo.h", "C++", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 43
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\FilterRule.h", "C++", 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 98, 25, 171
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\FilterRuleName.h", "C++", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 42
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\GetBucketAccelerateConfigurationRequest.h", "C++", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 44, 47, 144
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\GetBucketAccelerateConfigurationResult.h", "C++", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 29, 13, 78
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\GetBucketAclRequest.h", "C++", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 44, 47, 144
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\GetBucketAclResult.h", "C++", 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 50, 22, 118
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\GetBucketAnalyticsConfigurationRequest.h", "C++", 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 76, 57, 196
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\GetBucketAnalyticsConfigurationResult.h", "C++", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 29, 13, 78
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\GetBucketCorsRequest.h", "C++", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 44, 47, 144
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\GetBucketCorsResult.h", "C++", 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 35, 15, 89
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\GetBucketEncryptionRequest.h", "C++", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 52, 47, 152
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\GetBucketEncryptionResult.h", "C++", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 14, 18, 68
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\GetBucketInventoryConfigurationRequest.h", "C++", 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 76, 57, 196
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\GetBucketInventoryConfigurationResult.h", "C++", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 29, 13, 78
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\GetBucketLifecycleConfigurationRequest.h", "C++", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 44, 47, 144
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\GetBucketLifecycleConfigurationResult.h", "C++", 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 35, 15, 89
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\GetBucketLocationRequest.h", "C++", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 44, 47, 144
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\GetBucketLocationResult.h", "C++", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 29, 13, 78
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\GetBucketLoggingRequest.h", "C++", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 44, 47, 144
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\GetBucketLoggingResult.h", "C++", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 14, 18, 68
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\GetBucketMetricsConfigurationRequest.h", "C++", 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 68, 57, 188
"c:\FILES\CURVE\curve\thirdparties\aws-sdk\usr\include\aws\s3\model\GetBucketMetricsConfigurationResult.h", "C++", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 29, 13, 78
